user_id,cellphone_id,rating
42807,1,10
43848,5,3
89004,26,9
99028,21,2
19704,17,4
52677,26,8
26054,14,10
10294,17,1
13374,2,4
63511,12,2
45125,1,1
51647,10,3
94555,32,5
97142,13,2
82088,28,3
7647,4,6
53115,22,8
52006,32,3
87113,10,9
76652,19,2
24316,15,9
57964,22,4
82737,17,5
31275,10,1
70046,11,6
26372,10,9
8924,5,3
53980,16,8
23652,23,2
74957,22,10
48044,11,9
95476,23,5
55471,18,6
34681,1,1
34689,23,5
26227,31,8
39428,8,2
88747,18,5
96440,1,10
6173,7,6
26699,5,5
64733,23,6
63663,22,9
76761,20,3
21368,7,9
23506,33,2
98586,18,4
36064,16,3
35584,11,2
53375,13,3
50875,20,10
42360,28,3
90127,4,10
95302,21,8
59776,1,8
15545,14,8
63455,9,8
7009,9,3
20072,15,8
73872,20,6
7383,14,6
30438,24,7
26097,27,9
52885,22,2
23307,24,8
96421,3,3
17559,8,8
30539,14,1
72803,21,1
986,19,8
809,8,4
73320,27,5
69420,23,5
62152,4,6
85064,23,1
55747,21,2
81334,29,3
77479,21,10
55513,12,9
35420,26,2
75107,5,4
24207,4,6
26477,26,9
8312,20,2
47099,25,4
31617,22,10
32562,6,10
77852,10,8
11562,8,1
26815,20,7
32636,28,1
78309,13,7
92197,33,8
41975,19,5
18300,29,7
34790,14,1
13145,20,10
25326,5,7
13462,26,9
45509,31,3
42987,1,10
58600,5,2
8917,3,6
25176,13,5
73789,8,8
91928,23,3
56599,17,1
35063,6,7
42483,18,8
35042,7,6
30650,12,10
87101,19,3
70715,10,3
46533,18,3
59525,15,1
561,23,7
14041,2,3
65765,12,2
82109,18,7
30055,3,4
14981,6,10
47559,18,8
41739,22,5
28746,16,8
34987,20,4
47106,33,1
36890,20,6
97738,15,7
70202,28,1
79309,33,2
80437,21,8
25452,29,3
90457,27,7
36144,24,10
33428,16,3
97582,13,3
87152,24,6
76422,6,7
43914,15,5
35812,5,7
70953,27,1
88798,8,10
63420,31,4
27546,8,6
88052,4,4
49930,33,1
11356,3,6
15009,12,1
49631,27,6
57065,11,7
5015,10,6
53758,10,5
49747,12,8
33277,8,10
32543,27,3
24342,24,1
10931,8,2
39547,25,4
38996,17,5
16390,5,10
75183,29,4
49508,32,6
75489,6,8
29586,2,7
85832,25,7
25553,32,5
52881,18,10
65186,25,6
37719,8,4
30855,8,5
89033,5,5
8038,22,2
47740,29,7
58658,26,6
36430,28,6
1589,21,10
75764,1,6
31234,11,6
76190,18,7
83626,28,3
32373,5,3
60634,28,5
30128,23,3
31221,24,4
5296,24,2
48591,11,4
28066,26,2
85853,11,7
48758,9,10
10156,13,9
27032,30,3
46040,3,1
21769,24,3
42607,23,10
65150,10,6
64252,29,10
73960,25,1
43603,12,1
15936,15,5
98202,17,8
64717,17,2
48274,29,4
56943,7,1
61307,20,9
41929,14,6
30498,4,10
3318,6,4
53447,29,6
46733,9,2
58144,13,7
47553,28,9
28450,29,7
7675,18,4
82328,18,5
39509,1,10
44580,9,9
95065,19,8
27308,30,1
99064,19,2
23290,21,9
73076,4,5
15115,33,5
11174,28,4
73551,18,3
83681,33,2
49021,22,6
21991,3,3
21292,14,2
36060,28,10
70662,30,7
58990,28,10
35387,29,4
4021,22,3
21207,28,7
97929,30,8
80257,7,9
33371,23,10
8009,2,8
58454,1,5
46057,29,9
24385,27,10
76516,27,6
83087,20,7
90836,21,5
95864,7,4
51151,16,10
40165,13,10
23128,21,2
23525,5,7
63276,21,3
33263,18,3
7493,29,8
28267,3,5
86354,20,1
20387,6,1
41471,3,4
31490,24,10
50966,22,4
55712,9,10
79599,17,4
49933,17,6
43497,31,2
10159,22,3
29678,30,4
62744,25,10
58692,28,9
92643,4,5
47576,6,6
27490,2,3
5294,18,1
47933,4,4
58114,10,5
40803,16,5
47532,30,7
20505,18,7
1061,28,7
66469,18,9
75129,19,7
14845,11,9
28499,8,3
13435,32,1
75908,26,3
71808,2,8
26487,22,4
38972,9,8
60436,28,6
79281,28,2
25936,27,1
87665,9,1
86782,17,6
10329,1,6
74013,31,2
89752,2,5
6177,17,2
75652,33,8
15140,21,2
92703,3,1
99022,22,2
86417,30,9
80955,20,5
67036,12,8
83459,28,5
3983,24,2
49181,25,9
38000,1,9
52882,18,10
32621,16,2
22260,7,1
3306,23,6
44030,15,9
57823,26,6
50675,23,10
10069,31,1
10139,9,7
74034,13,9
68373,23,5
11403,15,6
76205,20,3
86300,18,5
89471,11,9
20372,7,8
12321,22,4
46102,1,8
68483,28,5
71042,22,7
43417,29,7
76220,6,7
27760,2,3
50310,3,6
51312,6,3
54688,10,1
87445,4,10
77877,30,10
11071,27,3
71523,27,10
72541,7,10
75698,4,3
42393,6,10
4985,31,6
28618,18,6
79225,3,2
16687,11,2
394,22,2
62067,32,5
44858,19,1
94950,24,7
67250,11,9
54666,11,10
11087,5,10
58009,27,8
24988,9,5
57561,14,6
73567,27,1
50685,22,8
52890,7,1
90389,19,6
51214,23,7
72362,5,5
86990,18,2
88040,8,10
54388,30,5
5369,28,9
60211,27,5
75098,8,5
17207,27,2
31756,30,6
41786,5,9
78307,31,3
44780,16,6
54980,8,8
57062,23,7
22455,26,1
79822,2,1
3354,18,9
66067,15,1
23192,18,3
25813,10,8
5686,31,10
26024,4,9
65520,17,5
53361,3,10
95345,21,3
28782,20,5
97640,24,8
62671,26,1
67616,9,8
7566,11,8
21413,7,3
53740,32,5
55981,24,1
10750,17,6
91855,20,1
6628,9,9
8976,21,10
36205,14,1
53179,10,10
41743,4,7
11994,30,1
95890,25,7
34934,27,5
86409,26,1
52688,2,9
68186,17,2
46337,10,5
64895,12,10
16828,31,2
63851,30,9
75302,29,5
43320,4,8
32675,8,9
57735,7,1
69771,18,2
65616,11,2
60838,6,9
91759,2,6
6940,11,7
90659,24,2
71045,28,3
14960,25,5
69840,1,5
65308,11,1
536,25,10
88872,8,1
74657,19,7
90336,5,3
58775,30,9
68883,11,2
79981,9,8
39220,12,1
36914,26,1
82586,13,7
22441,25,1
22446,22,6
82125,26,9
74003,9,5
4022,29,9
86351,14,8
99607,2,2
42925,26,10
51163,23,8
17074,22,8
83083,3,1
33513,5,1
62289,3,7
26419,24,5
51180,19,4
58569,12,9
57603,15,3
29229,31,2
4089,31,6
2379,31,2
41443,2,5
67319,2,4
57875,22,2
6248,11,5
99756,6,6
81930,31,4
96896,13,1
34424,2,3
35052,14,4
13857,22,2
93660,5,7
46919,15,7
32491,13,2
55623,25,1
56528,22,2
63799,26,3
57422,13,7
36472,17,1
20652,17,2
45733,31,7
92444,15,6
3525,10,5
44551,5,1
53340,1,1
99147,12,9
66644,29,3
23651,7,4
29859,27,8
98492,2,4
27998,29,10
59985,20,3
76509,9,10
48607,6,7
84450,31,7
79245,13,2
36025,25,10
16325,8,2
40540,23,2
93423,32,6
94142,15,1
26778,5,4
34214,33,3
11130,5,8
841,5,10
35600,5,1
62052,19,8
26420,24,2
83427,13,8
80586,4,1
8942,5,1
73105,12,1
37360,12,2
4635,33,2
64899,20,10
86610,5,3
54996,24,8
94404,33,8
18884,29,9
19553,5,1
51935,22,4
4391,1,5
59985,7,6
10880,9,5
9756,3,3
42234,32,7
17442,20,6
40248,3,7
89770,32,2
61465,29,3
90519,12,4
80479,9,7
5950,25,9
6763,4,9
10176,23,6
63300,25,9
96352,9,1
14326,23,3
26058,17,1
59034,27,1
48113,4,2
86196,22,2
4315,24,9
65226,24,3
75422,3,2
9710,6,5
46844,7,4
60237,19,1
73359,15,2
57100,14,6
3347,28,7
81259,1,6
20697,20,5
12020,29,8
56548,19,6
9848,11,9
15388,4,9
32293,22,2
64874,23,1
67881,4,5
18615,28,9
96039,26,7
68383,13,10
43622,12,8
19571,17,2
32857,15,9
98749,8,1
69913,13,8
65426,1,7
47025,7,9
55979,10,4
7876,9,6
12486,11,3
70760,3,2
76124,31,3
14664,8,4
2330,6,1
58668,15,9
40401,6,4
17483,9,8
97178,28,3
96260,9,6
13349,11,4
84456,4,2
38802,7,10
85562,18,2
362,14,7
42095,22,3
72147,13,9
82312,33,2
64068,6,6
77982,6,8
40306,32,6
61316,7,10
82533,17,4
85685,28,4
78372,15,2
28896,20,10
90554,4,3
47949,9,1
74893,21,8
61238,29,1
58430,28,4
60163,16,5
50735,2,4
73233,12,3
89750,30,7
44554,7,4
89777,32,4
62281,21,4
77469,8,9
82532,7,9
68261,6,9
88087,11,9
35289,2,2
6265,1,3
90609,16,1
92711,25,7
72992,29,5
64768,8,10
93518,18,1
26585,16,8
42942,19,5
82549,33,4
69298,11,7
32302,3,10
1963,26,4
2403,30,4
88407,24,5
6053,2,2
96045,26,2
935,10,8
67098,13,2
56662,28,4
4634,18,3
67529,29,9
47354,12,4
91747,10,6
72388,15,6
510,28,3
11303,18,6
99113,19,6
44493,32,9
94831,10,2
5899,5,1
48891,32,2
97273,18,1
68724,26,3
91712,15,1
20225,21,10
27833,33,3
31164,6,6
1951,26,6
16307,33,9
98079,31,3
43987,3,8
8364,33,7
58455,29,1
43811,14,1
16180,25,10
67305,33,10
89800,2,3
55385,32,1
86902,18,1
17413,20,8
55782,32,10
93537,16,1
27345,1,8
13080,4,4
86209,15,2
69962,21,2
30638,28,8
63539,27,2
34718,23,9
1068,11,7
36378,12,10
67003,27,1
85775,25,6
54647,13,2
4130,3,6
50799,8,6
57704,24,1
42380,21,5
8952,26,8
54067,10,10
64248,6,5
11332,23,8
1088,19,5
89538,20,7
26273,25,10
63345,18,10
99800,29,10
18273,3,9
24848,20,3
12270,3,3
693,24,10
25753,6,9
33887,7,1
4367,9,3
18053,26,10
70941,14,2
2538,21,5
39968,3,8
36226,19,10
3172,26,6
81085,12,6
63637,13,5
83777,20,10
4185,5,8
11477,9,9
45658,14,3
27411,27,9
84472,20,10
56241,21,2
67780,5,2
3911,14,8
49333,25,4
10298,4,1
72166,8,4
40666,23,4
73014,3,9
21147,9,10
767,16,3
87658,10,4
92009,32,4
19277,32,2
20195,5,10
32032,3,8
49632,16,3
68202,7,2
19814,9,1
1983,21,5
86962,10,1
41990,26,6
99408,9,6
33404,33,6
42291,5,5
98241,25,2
37370,27,5
10670,4,2
25018,17,4
37261,21,1
93148,20,7
76869,19,9
71829,26,8
74769,28,10
75562,32,3
39903,33,8
85558,24,3
15064,4,6
31290,2,8
22012,26,10
62342,11,2
87695,2,4
3899,30,1
12126,23,9
91600,26,10
24576,13,6
56580,5,3
67311,7,6
32126,25,5
31716,5,1
601,12,2
17447,33,9
62452,25,9
59031,15,7
4116,7,8
63116,18,5
96272,19,10
22760,18,9
5398,28,5
35031,26,10
31729,16,1
97396,1,4
18253,6,8
59694,30,5
34661,14,7
71434,4,5
80612,32,5
70569,5,1
56637,30,10
91609,3,8
12801,19,9
16876,13,10
87026,21,9
73865,29,2
63668,9,9
84793,13,5
2229,7,8
4249,7,6
60687,14,3
33678,24,9
70617,4,6
33013,28,6
22203,11,1
96612,24,2
70125,6,1
53294,29,7
25268,28,4
62954,26,7
76165,19,2
69503,25,9
83401,19,8
89617,10,9
45651,16,1
75825,33,9
90763,11,2
98925,17,3
91713,32,3
80370,20,1
78876,33,1
86099,20,8
48018,26,8
21843,29,3
52877,6,1
18038,10,7
37279,27,6
33592,12,10
23023,13,8
86236,28,3
76742,21,5
35085,22,7
18224,28,10
95348,30,2
24733,16,4
64632,6,6
36552,7,10
61813,20,7
14802,8,8
3941,10,7
36623,18,5
39940,14,7
37787,15,10
1026,31,2
62999,10,5
66678,3,7
56691,28,5
40485,10,4
46687,33,7
33779,12,1
45585,10,2
93213,25,3
71799,18,8
2085,28,2
78238,28,1
86711,31,9
50162,5,9
347,9,8
71234,27,9
21954,19,10
97159,1,7
33714,31,4
10393,4,1
9850,26,1
3517,32,3
17334,33,2
92707,7,8
58882,23,10
49578,8,3
44295,6,10
60447,1,10
28337,5,4
82348,20,1
98342,33,3
26752,25,7
59427,29,9
38296,11,7
85066,23,1
10958,8,2
59239,29,3
14441,24,10
48070,4,10
30826,7,1
28049,5,2
65683,29,1
3032,33,9
35215,9,1
15015,27,7
82051,5,4
13416,22,2
61119,15,4
33527,17,8
87114,12,8
75278,20,5
40820,11,8
58603,12,9
35932,28,1
77219,20,3
64372,24,4
18569,5,1
59898,15,3
89874,27,10
10098,2,6
10925,16,9
41632,30,3
74933,19,2
9966,17,4
15598,10,8
88420,24,1
40101,28,8
61768,26,7
28074,29,1
22942,18,5
46835,10,8
6207,1,2
97638,14,5
36885,9,5
79459,15,2
4151,8,10
48133,11,1
56293,24,8
61991,33,3
74665,7,9
88143,16,5
67808,31,5
23622,32,9
95946,19,9
89114,18,5
50607,13,3
70406,16,5
31809,3,9
26269,5,3
16847,23,1
77113,15,10
232,23,10
23063,2,10
3214,22,5
58995,5,5
39858,31,2
59030,31,9
14880,20,9
57353,9,9
11910,3,9
76730,4,3
29404,7,1
2067,27,10
40939,29,8
31723,24,5
7123,21,8
35137,25,7
26460,5,6
22487,5,7
78434,18,3
77827,17,7
29995,2,5
18312,30,10
34689,14,7
10245,12,3
25543,30,2
65996,11,4
76531,23,6
53648,3,9
23913,31,5
9088,31,9
10089,28,6
66375,32,3
34171,15,9
53328,33,3
48348,25,5
63748,23,7
87277,2,3
55005,22,7
17668,26,7
3271,29,1
99654,23,6
90176,21,10
25268,12,2
2811,25,7
52736,5,1
10004,29,4
41320,19,7
30864,4,10
13000,9,4
18747,32,5
4068,16,8
94037,17,4
98011,17,7
89887,21,4
33935,5,7
74431,15,4
82802,1,7
20525,4,2
46823,26,2
8258,21,10
80147,22,10
16479,9,9
43064,13,4
32243,4,2
20898,20,5
48086,18,6
1687,19,1
43370,5,10
89932,17,7
60310,14,9
3187,20,7
50650,14,9
23714,12,2
34001,25,8
63809,3,4
95479,1,7
23331,15,1
60343,13,2
96405,16,3
55807,2,1
37799,11,3
95543,25,3
64670,15,9
33115,23,5
28417,2,6
75548,9,5
33030,1,7
64720,18,2
52186,22,3
28281,33,5
14651,4,6
2578,26,10
98511,30,10
67491,11,1
42279,3,1
64165,21,4
17076,12,3
69978,26,9
76065,9,1
59391,24,7
30232,10,7
80966,12,8
62732,29,2
60827,28,6
57070,9,1
21815,26,2
18163,33,8
52663,18,6
22149,21,8
68567,29,4
23038,28,7
91096,2,10
17800,20,9
61394,19,3
19137,19,3
91418,6,1
90895,3,7
31397,1,5
16675,22,9
39145,32,5
80399,21,7
4205,28,3
33169,7,3
88669,16,8
4492,26,7
24973,18,10
15728,11,2
94741,10,7
19041,12,10
36037,11,9
58428,20,3
82598,23,10
31615,29,8
96192,31,2
6670,20,10
79301,6,7
7312,4,6
41448,15,7
24317,33,3
36667,32,10
18997,4,9
82724,29,9
94314,7,4
89287,17,9
88785,25,2
66891,28,6
67160,12,3
65356,12,1
64910,5,2
23332,24,2
81911,25,2
46305,5,1
18160,14,4
94626,18,10
5946,8,5
63756,10,7
36229,7,10
74914,20,9
60119,2,7
5741,25,2
52446,17,6
83747,2,3
64947,8,10
43453,6,7
14828,27,1
72231,8,7
37259,16,6
93785,15,4
43256,6,4
32661,11,3
44486,28,1
28009,26,2
10233,15,6
97740,22,1
30958,19,3
56117,3,5
89092,32,8
58966,23,8
13038,26,1
9847,9,10
29445,3,4
75739,20,1
63521,30,8
10132,14,8
11872,21,9
80160,11,2
82891,4,6
39443,25,6
51010,26,9
70034,19,10
6254,19,4
28146,26,5
91985,23,9
80350,8,7
74493,28,4
52685,21,4
80741,28,8
69212,25,9
35896,6,6
50423,18,3
5428,24,1
22298,32,3
26508,22,6
50097,5,1
89320,24,7
23151,17,8
42453,14,7
64743,30,10
27651,9,4
63069,6,2
94551,1,3
34274,12,3
22957,3,10
51953,12,8
80418,29,2
56052,9,4
73809,7,1
83492,33,1
15341,9,8
10408,18,6
3539,8,10
45036,16,10
73575,31,4
24342,22,2
94459,22,4
14698,17,6
8693,33,4
94722,2,2
48834,4,7
2575,2,6
35482,6,1
81003,19,4
82873,13,9
97341,33,1
46454,33,6
97641,25,7
90728,28,6
20954,2,6
71941,25,5
98480,15,8
59767,20,4
85029,21,3
68692,20,2
12278,11,10
33866,5,5
26521,19,4
94882,9,8
88114,33,5
17476,27,9
73158,15,10
96528,6,5
11215,13,8
67864,12,1
46374,21,3
30638,31,4
27256,1,6
93834,5,9
12497,9,10
59244,18,6
89673,33,8
56257,23,2
50355,33,7
41317,1,5
36105,21,2
8828,16,3
98671,19,9
65567,30,3
13570,25,10
71687,7,7
57269,20,9
95909,26,5
70746,7,9
68947,20,1
74626,15,3
2248,14,2
26509,3,1
50738,10,4
74517,4,8
9786,15,10
78281,29,7
69451,19,8
72078,8,4
85954,10,7
81886,8,3
6211,19,2
91702,18,4
51334,17,8
72616,28,2
68559,16,2
8726,12,1
5367,5,10
47267,3,8
574,12,2
62056,28,2
91768,2,6
2844,11,10
39109,13,6
65558,12,3
3047,1,6
37921,1,2
54509,27,4
64815,19,2
304,7,6
14259,6,10
76828,12,2
62354,23,1
51877,10,7
31562,26,3
34591,18,8
42111,28,9
31507,14,9
408,26,3
18047,32,5
95277,4,2
55030,17,10
92343,13,5
38147,32,10
94184,7,3
88915,24,2
68050,2,10
43669,21,2
87584,6,4
92271,14,8
94563,32,8
36769,25,4
50832,21,4
71967,23,4
23217,18,1
3724,18,4
2459,32,1
9784,32,5
32963,21,5
49677,22,6
8681,29,7
34790,5,2
10738,17,1
81472,11,3
88335,31,2
67136,33,5
62867,18,7
53812,6,5
23629,15,8
42390,15,7
2928,11,8
38075,4,4
57059,27,4
56081,2,2
15832,8,1
8396,24,10
6604,27,1
76429,3,3
54733,28,2
66702,29,10
57094,5,10
29685,26,4
50929,3,7
10636,32,7
89559,26,7
74108,8,10
304,9,8
30758,13,2
85560,13,9
51301,14,2
21161,33,2
54105,28,1
67370,2,3
21405,13,7
82041,17,1
21137,18,5
53594,26,3
46060,16,8
52110,16,9
2984,25,3
6974,10,4
99536,27,4
38244,19,9
83076,21,4
83596,22,9
10935,12,1
32738,33,9
75260,14,6
11092,28,1
53552,9,3
95521,14,2
34894,33,5
88318,6,6
66118,7,5
81907,26,4
38780,24,1
25185,1,10
19620,8,1
91678,15,3
423,28,2
90055,20,4
96720,9,1
68701,4,3
74169,27,8
41078,24,5
51476,24,7
42111,14,8
96919,29,5
33948,1,1
7189,22,5
11273,15,4
85257,14,5
19423,6,4
64878,8,1
89980,11,3
70381,1,3
27578,1,2
62419,30,3
5647,28,9
68228,6,4
78879,22,4
42049,22,6
72644,2,7
49575,3,4
10953,1,10
27007,17,5
60824,15,2
45087,6,9
69771,2,4
12535,4,1
8794,6,3
7921,26,6
20429,22,3
90532,29,6
41148,18,10
40092,16,9
42777,24,6
99944,15,5
41007,15,10
23439,24,5
35616,18,8
72163,10,3
59023,17,8
75212,13,5
9469,11,10
32483,22,9
84258,14,3
44051,12,5
37169,11,1
47913,4,8
35238,18,1
58876,7,10
68110,25,2
41019,11,2
12401,27,10
60455,28,3
32280,18,1
56290,33,2
21346,1,3
47479,18,3
56769,24,2
51394,5,10
82318,4,1
77501,13,5
12138,9,7
44803,19,10
64324,15,2
32835,2,10
49368,27,2
55454,21,10
58261,11,7
95798,23,5
24170,9,9
24812,32,8
39623,7,8
89668,31,10
94904,27,5
92651,30,9
83837,26,4
28158,29,5
37924,26,4
47820,25,4
41911,30,9
45682,12,3
53998,21,5
83866,25,8
25306,28,10
83926,4,4
28982,5,8
62070,21,2
90216,7,10
88993,31,2
65707,15,4
86589,17,2
31811,32,7
58819,30,2
44999,21,10
73006,21,3
95075,23,3
52224,20,9
9413,32,10
90480,33,1
11470,29,8
89676,16,5
60919,20,2
88022,19,5
40801,27,9
57868,10,4
33343,29,1
92594,24,7
73726,32,4
59528,29,9
3665,9,5
32666,11,8
21582,16,6
98262,30,5
84825,23,8
25556,9,2
47471,6,6
36548,28,4
43104,21,8
14932,19,7
62241,9,4
46806,33,10
10471,15,6
9552,6,2
10143,1,1
33594,13,8
3522,8,6
80539,4,4
14376,1,8
47485,21,8
46230,8,4
7211,5,8
26439,21,9
25927,15,4
175,8,6
74435,16,5
27036,29,2
42484,24,3
37109,9,8
59004,8,6
40471,24,6
89564,18,4
73610,20,3
968,19,2
30326,3,4
69394,33,6
16137,20,8
42203,16,3
98373,3,1
8988,3,5
68027,18,3
28839,23,10
12535,32,1
47399,21,10
29204,23,4
8661,27,4
94121,14,1
58085,21,8
42992,5,9
19402,5,2
49357,14,5
26042,12,3
51374,14,6
68315,20,5
20195,31,5
33503,5,1
93200,20,5
35378,31,6
93784,32,5
9354,3,1
29733,30,3
33751,12,7
92385,5,4
37532,4,6
60710,7,9
92458,19,6
12849,3,8
36758,28,5
69681,2,8
58296,20,8
28108,28,1
11450,12,8
39493,17,9
85629,21,9
13453,23,7
99487,30,2
42414,1,9
36432,20,1
82677,13,8
43583,16,7
74178,26,9
98723,19,1
41196,27,7
89308,21,2
34830,16,10
88171,8,7
35210,32,4
16492,8,1
62808,28,3
67327,26,1
59896,33,1
79334,33,1
3526,15,1
53951,8,5
74712,33,7
84360,9,6
88468,6,5
93639,24,6
81912,3,2
25057,15,5
98776,14,5
7950,24,2
95335,5,8
48268,21,3
95427,20,9
86836,21,1
89056,23,9
44558,17,7
42874,4,4
83666,30,2
64099,4,7
75673,13,3
4070,4,8
14591,13,7
83363,10,9
73584,31,5
37346,22,2
98685,12,4
59837,23,2
6955,5,7
32537,11,9
3347,6,10
47868,26,1
501,10,8
34363,25,3
35154,13,2
59645,4,4
16278,11,2
54732,5,6
17096,26,7
53188,19,9
16964,1,10
69452,13,3
60776,31,2
47163,24,4
99013,12,5
12769,19,7
82988,13,3
29665,7,4
324,18,1
63561,6,5
59903,21,4
2621,32,9
65767,6,2
1941,32,2
19809,33,6
21902,1,9
72421,11,4
3414,13,8
11858,33,8
90421,18,5
3183,17,7
65652,29,6
51931,17,7
36482,23,1
30199,15,4
82386,27,4
64673,32,10
51300,9,2
54125,3,1
22544,26,8
92513,11,10
67229,21,8
10160,24,8
6106,3,8
70106,29,8
69794,11,2
31683,18,5
38622,16,1
5890,31,2
9336,26,7
55132,19,4
82338,5,7
23414,18,3
31755,23,2
42958,21,10
35006,16,10
4417,9,6
17953,4,7
4550,32,10
66629,19,1
23782,6,10
71355,27,4
96092,28,9
34207,1,2
85667,22,1
53702,28,6
75116,23,6
21899,21,3
86079,26,1
14125,14,6
34313,10,2
9225,27,10
79892,29,9
42479,23,10
54110,23,5
98379,4,3
79137,22,8
69806,4,4
16651,32,2
3388,13,3
42876,26,3
4417,7,6
96982,23,7
91401,19,9
7111,24,8
19806,28,8
28850,33,5
14503,20,1
34228,13,1
93644,9,1
33656,16,7
39490,18,10
33680,11,4
70027,21,8
45843,20,5
78628,6,1
97026,31,5
34571,5,2
80735,20,2
7129,30,3
23243,12,4
70272,15,6
1776,17,7
32131,20,1
15984,26,7
37160,4,10
67027,24,8
25866,12,4
78245,1,4
44940,4,8
62787,24,8
56811,3,5
48430,24,5
3624,15,1
21500,16,3
37683,5,6
33763,10,2
51616,23,3
31654,1,2
56145,29,5
48389,32,6
3391,18,2
17863,16,7
96531,12,5
33525,2,6
10955,2,2
80130,27,1
49575,5,6
87913,1,4
74293,2,2
36101,6,8
51063,7,5
25508,17,4
69519,18,7
1230,3,1
89986,22,5
66844,29,4
3024,27,9
41799,18,2
67008,10,8
8007,21,9
40323,32,8
40189,10,8
18982,3,10
65408,6,9
14856,28,9
14028,20,4
90307,10,1
13373,22,10
52289,5,8
53187,6,2
11544,16,4
78782,15,10
58926,10,4
83673,31,9
32938,10,7
28332,23,7
6275,19,10
37474,32,3
20811,1,10
60047,9,5
50638,23,6
96892,4,4
79707,32,4
46886,5,6
82816,10,10
89145,31,4
3085,22,2
89621,12,3
54846,31,9
83026,2,7
6992,19,1
86292,5,1
57868,31,3
54069,31,9
38328,9,6
82676,25,9
72542,3,7
39581,13,9
96779,6,5
86929,28,5
29393,3,5
29001,9,3
89664,7,1
8795,25,10
29888,11,9
81820,14,2
65836,14,6
64272,20,7
39106,6,5
85568,29,3
54359,11,9
95006,2,10
73970,25,9
54285,33,3
75757,14,2
49523,21,9
80886,27,6
99962,23,2
94441,11,7
77273,31,10
51154,14,10
78239,8,6
95229,31,6
24467,19,5
41775,24,6
46186,12,9
54974,22,10
35723,18,3
52282,7,10
61653,7,7
10239,5,10
95289,27,1
97602,26,1
84727,18,3
8176,9,6
42488,16,5
34850,1,9
43785,1,9
43687,5,5
92966,30,3
67504,12,2
66228,23,8
39024,2,4
92162,21,10
10688,33,4
27098,1,7
92407,19,10
28195,5,7
20592,2,5
55316,33,9
42631,21,10
57843,29,5
14296,30,6
70918,24,7
23957,25,1
99629,22,3
65828,18,9
88827,25,4
83839,7,9
50224,31,7
82848,8,4
59005,18,7
48339,30,4
69595,4,4
10979,11,4
87030,24,6
61470,28,3
60706,25,7
67143,33,9
88588,31,8
65785,25,1
74672,5,1
52418,16,8
53422,23,10
2564,4,10
58472,19,2
13809,31,7
10940,1,1
32173,7,9
47756,6,3
42233,11,2
49015,6,6
37407,30,5
3519,4,3
36338,2,4
9111,22,7
34821,10,2
72480,25,4
4023,6,8
24801,6,10
64951,2,8
70555,20,4
12719,5,10
10849,27,10
65028,5,7
8151,10,10
73416,24,2
61700,1,10
85811,14,1
54039,9,8
68637,10,7
42249,32,3
41531,11,7
70551,1,4
49656,23,8
25842,4,1
5970,26,3
32218,20,3
64690,8,8
43938,20,9
45644,29,8
29005,1,2
54350,17,9
24134,22,1
72553,21,10
5133,4,10
98825,13,2
78956,13,10
97682,23,9
72653,22,8
3618,7,9
71016,2,3
16907,18,3
87029,20,7
74874,8,6
69382,1,4
26006,18,5
63225,32,4
69983,15,2
59373,29,5
63564,18,7
19195,7,3
21646,1,10
70001,5,8
3379,25,10
6019,7,10
49184,9,7
64719,13,6
38536,26,9
57495,31,6
56712,1,8
64777,12,10
4186,18,7
3768,12,10
12990,19,7
58731,32,3
45265,6,9
39301,20,3
45786,21,4
80253,14,1
8103,30,4
85149,9,8
40165,25,3
11579,4,1
11714,3,6
84699,18,4
62702,6,7
19567,4,6
73126,29,1
41877,6,8
5554,16,6
13591,21,9
56238,23,2
3822,32,10
36503,14,7
9420,24,7
49823,18,9
37979,17,7
86349,29,8
27303,24,2
41036,14,4
43577,1,8
47797,12,1
97069,32,4
20332,6,1
36286,24,6
57903,9,6
83968,7,8
12482,17,6
47204,14,7
50342,21,9
44275,3,8
8450,3,3
54790,28,4
97155,3,7
16117,9,7
54642,15,1
65609,7,3
34749,11,10
304,29,8
37779,15,2
42937,19,4
47700,6,2
36900,27,7
48942,11,6
17908,13,5
79060,20,1
30248,14,7
53390,4,1
22461,32,1
98882,19,3
30233,15,3
98528,11,10
10438,5,5
76761,23,7
38995,17,10
90320,32,6
17505,30,4
96948,31,8
37944,30,8
62035,27,2
86316,14,4
6558,22,8
17764,29,8
67970,31,10
7392,11,7
23359,7,6
32506,12,7
93124,6,7
99585,20,1
19520,13,6
17711,31,3
34683,17,3
4484,31,2
7879,27,4
97102,32,10
98750,32,4
15642,13,4
17495,31,9
42868,29,10
95475,9,8
66216,32,9
32455,8,1
53778,6,3
66384,1,1
42730,5,3
12271,13,10
73572,22,5
97349,23,5
11360,17,6
76611,9,6
68153,28,9
10863,20,2
80562,26,6
23876,30,10
12993,31,6
30104,15,2
38852,7,2
74505,33,1
37304,7,1
55660,5,4
86290,5,6
34386,28,1
89146,26,9
97618,2,9
43783,22,4
9869,17,3
31649,12,10
38111,2,9
45579,29,9
56793,21,4
49083,8,10
36005,31,1
24962,24,2
47855,27,8
68325,30,10
81204,7,10
52087,33,9
14017,13,7
19893,9,10
65071,15,8
27791,25,4
16221,20,1
1270,21,5
77993,29,9
60845,20,1
18343,5,1
15468,28,5
46897,8,6
71101,15,9
